"Run 1: Time (s)","Run 1: Flow Rate (L/s)","Run 1: Volume (L)","Run 2: Time (s)","Run 2: Flow Rate (L/s)","Run 2: Volume (L)"
14.983633,0.232086187316,0.0581020545519,14.983633,0.268981940171,0.280819984726
15.0003,0.241607671924,0.0541545267759,15.0003,0.268981940171,0.27633686273
15.016967,0.232086187316,0.0502069989999,15.016967,0.268981940171,0.271853740733
15.033634,0.222564702708,0.0464181658079,15.033634,0.278503424779,0.267291271444
15.050301,0.202926640704,0.0428723336976,15.050301,0.278503424779,0.262649454863
15.066968,0.202926640704,0.039490155377,15.066968,0.288620002175,0.257923331785
15.083635,0.183883671489,0.0362666716403,15.083635,0.278503424779,0.253197208706
15.100302,0.164245609485,0.0333655362773,15.100302,0.268981940171,0.248634739417
15.116969,0.183883671489,0.0304644009143,15.116969,0.268981940171,0.24415161742
15.133636,0.193405156097,0.0273202644696,15.133636,0.268981940171,0.239668495424
15.150303,0.193405156097,0.024096780733,15.150303,0.278503424779,0.235106026135
15.16697,0.193405156097,0.0208732969963,15.16697,0.278503424779,0.230464209554
15.183637,0.202926640704,0.0175704659677,15.183637,0.288620002175,0.225738086476
15.200304,0.212448125312,0.0141089403551,15.200304,0.288620002175,0.220927656899
15.216971,0.212448125312,0.0105680674505,15.216971,0.288620002175,0.216117227323
15.233638,0.193405156097,0.00718588912988,15.233638,0.288620002175,0.211306797747
15.250305,0.193405156097,0.00396240539322,15.250305,0.288620002175,0.20649636817
15.266972,0.193405156097,0.000738921656557,15.266972,0.288620002175,0.201685938594
15.283639,0.183883671489,-0.00240521478813,15.283639,0.288620002175,0.196875509018
15.300306,0.154724124877,-0.00522700285914,15.300306,0.298141486783,0.19198573215
15.316973,0.154724124877,-0.00780578984847,15.316973,0.298141486783,0.18701660799
15.33364,0.164245609485,-0.0104639241298,15.33364,0.298141486783,0.182047483829
15.350307,0.183883671489,-0.0133650594928,15.350307,0.288620002175,0.177157706961
15.366974,0.193405156097,-0.0165091959375,15.366974,0.288620002175,0.172347277385
15.383641,0.193405156097,-0.0197326796741,15.383641,0.288620002175,0.167536847809
15.400308,0.212448125312,-0.0231148579947,15.400308,0.288620002175,0.162726418232
15.416975,0.202926640704,-0.0265763836073,15.416975,0.278503424779,0.158000295154
15.433642,0.212448125312,-0.0300379092199,15.433642,0.259460455563,0.153517173157
15.450309,0.212448125312,-0.0335787821245,15.450309,0.259460455563,0.149192745744
15.466976,0.222564702708,-0.0372039615268,15.466976,0.249343878168,0.144952624829
15.483643,0.212448125312,-0.0408291409291,15.483643,0.268981940171,0.140633156622
15.50031,0.202926640704,-0.0442906665417,15.50031,0.278503424779,0.136070687333
15.516977,0.193405156097,-0.0475934975704,15.516977,0.259460455563,0.131587565336
15.533644,0.193405156097,-0.050816981307,15.533644,0.268981940171,0.127183790631
15.550311,0.193405156097,-0.0540404650437,15.550311,0.268981940171,0.122700668635
15.566978,0.183883671489,-0.0571846014884,15.566978,0.278503424779,0.118138199346
15.583645,0.173767094093,-0.0601650841433,15.583645,0.268981940171,0.113575730057
15.600312,0.183883671489,-0.0631455667983,15.600312,0.259460455563,0.109171955352
15.616979,0.193405156097,-0.066289703243,15.616979,0.268981940171,0.104768180647
15.633646,0.202926640704,-0.0695925342716,15.633646,0.268981940171,0.10028505865
15.650313,0.193405156097,-0.0728953653003,15.650313,0.259460455563,0.0958812839455
15.66698,0.202926640704,-0.0761981963289,15.66698,0.259460455563,0.0915568565327
15.683647,0.193405156097,-0.0795010273576,15.683647,0.249343878168,0.0873167356175
15.700314,0.183883671489,-0.0826451638023,15.700314,0.249343878168,0.0831609212001
15.716981,0.164245609485,-0.0855462991652,15.716981,0.23982239356,0.0790844540747
15.733648,0.144607547481,-0.0881201269488,15.733648,0.23982239356,0.0750873342412
15.750315,0.154724124877,-0.0906146074404,15.750315,0.220779424344,0.0712489089917
15.766982,0.154724124877,-0.0931933944298,15.766982,0.220779424344,0.0675691783261
15.783649,0.154724124877,-0.0957721814191,15.783649,0.220779424344,0.0638894476606
15.800316,0.154724124877,-0.0983509684084,15.800316,0.210662846948,0.0602940234928
15.816983,0.154724124877,-0.100929755398,15.816983,0.210662846948,0.0567829058227
15.83365,0.144607547481,-0.103424235889,15.83365,0.210662846948,0.0532717881526
15.850317,0.154724124877,-0.105918716381,15.850317,0.20114136234,0.0498400177745
15.866984,0.125564578266,-0.108254502289,15.866984,0.191619877733,0.0465669419804
15.883651,0.125564578266,-0.110347287115,15.883651,0.191619877733,0.0433732134782
15.900318,0.105926516262,-0.112276418151,15.900318,0.191619877733,0.040179484976
15.916985,0.0767669696506,-0.113798894316,15.916985,0.191619877733,0.0369857564739
15.933652,0.0672454850428,-0.114999022107,15.933652,0.191619877733,0.0337920279717
15.950319,0.057724000435,-0.116040455314,15.950319,0.191619877733,0.0305982994695
15.966986,0.057724000435,-0.117002541229,15.966986,0.191619877733,0.0274045709673
15.983653,0.0672454850428,-0.118043974437,15.983653,0.191619877733,0.0242108424651
16.00032,0.0767669696506,-0.119244102228,16.00032,0.20114136234,0.020937766671
16.016987,0.0868835470465,-0.120607883809,16.016987,0.182098393125,0.0177440381688
16.033654,0.0964050316543,-0.122135319179,16.033654,0.182098393125,0.0147090042506
16.050321,0.0868835470465,-0.12366275455,16.050321,0.182098393125,0.0116739703324
16.066988,0.0767669696506,-0.125026536131,16.066988,0.171981815729,0.00872324291192
16.083655,0.0767669696506,-0.126306011214,16.083655,0.191619877733,0.00569316819945
16.100322,0.0672454850428,-0.127506139005,16.100322,0.162460331121,0.00274244077897
16.116989,0.0380859384313,-0.128383918423,16.116989,0.162460331121,3.47144401742E-05
16.133656,0.0285644538235,-0.128939349466,16.133656,0.162460331121,-0.00267301189862
16.150323,-0.0101165773958,-0.129093084845,16.150323,0.162460331121,-0.00538073823741
16.16699,-0.0101165773958,-0.128924471849,16.16699,0.171981815729,-0.00816781186819
16.183657,-0.0101165773958,-0.128755858854,16.183657,0.162460331121,-0.010954885499
16.200324,-0.0297546393995,-0.128423592069,16.200324,0.171981815729,-0.0137419591297
16.216991,-0.058319093223,-0.127689629618,16.216991,0.162460331121,-0.0165290327605
16.233658,-0.116638186446,-0.126231623128,16.233658,0.162460331121,-0.0192367590993
16.250325,-0.523681653431,-0.120895517742,16.250325,0.162460331121,-0.0219444854381
16.266992,-0.174957279669,-0.115073410193,16.266992,0.162460331121,-0.0246522117769
16.283659,-0.184478764277,-0.112078049921,16.283659,0.162460331121,-0.0273599381157
16.300326,-0.20411682628,-0.108839688567,16.300326,0.162460331121,-0.0300676644545
16.316993,-0.223159795496,-0.105278978839,16.316993,0.152938846513,-0.0326960435013
16.33366,-0.2427978575,-0.101395920738,16.33366,0.152938846513,-0.0352450752561
16.350327,-0.271957404111,-0.0971062077655,16.350327,0.162460331121,-0.0378734543029
16.366994,-0.271957404111,-0.0925734937112,16.366994,0.152938846513,-0.0405018333498
16.383661,-0.271957404111,-0.0880407796568,16.383661,0.162460331121,-0.0431302123966
16.400328,-0.261840826715,-0.0835923721003,16.400328,0.171981815729,-0.0459172860273
16.416995,-0.252319342108,-0.0793076183334,16.416995,0.171981815729,-0.0487837069501
16.433662,-0.232681280104,-0.0752658656482,16.433662,0.171981815729,-0.0516501278728
16.450329,-0.223159795496,-0.0714671140447,16.450329,0.182098393125,-0.0546008552933
16.466996,-0.213638310888,-0.0678270570251,16.466996,0.171981815729,-0.0575515827138
16.483663,-0.20411682628,-0.0643456945895,16.483663,0.191619877733,-0.0605816574263
16.50033,-0.20411682628,-0.0609436794459,16.50033,0.182098393125,-0.0636960386365
16.516997,-0.20411682628,-0.0575416643023,16.516997,0.171981815729,-0.066646766057
16.533664,-0.223159795496,-0.0539809545747,16.533664,0.182098393125,-0.0695974934774
16.550331,-0.20411682628,-0.0504202448471,16.550331,0.191619877733,-0.0727118746876
16.566998,-0.223159795496,-0.0468595351196,16.566998,0.182098393125,-0.0758262558978
16.583665,-0.213638310888,-0.0432194781,16.583665,0.182098393125,-0.0788612898161
16.600332,-0.213638310888,-0.0396587683724,16.600332,0.182098393125,-0.0818963237343
16.616999,-0.213638310888,-0.0360980586449,16.616999,0.191619877733,-0.0850107049445
16.633666,-0.213638310888,-0.0325373489173,16.633666,0.191619877733,-0.0882044334466
16.650333,-0.213638310888,-0.0289766391897,16.650333,0.191619877733,-0.0913981619488
16.667,-0.213638310888,-0.0254159294621,16.667,0.182098393125,-0.094512543159
16.683667,-0.213638310888,-0.0218552197346,16.683667,0.191619877733,-0.0976269243692
16.700334,-0.20411682628,-0.018373857299,16.700334,0.191619877733,-0.100820652871
16.717001,-0.223159795496,-0.0148131475714,16.717001,0.182098393125,-0.103935034082
16.733668,-0.223159795496,-0.0110937432599,16.733668,0.182098393125,-0.106970068
16.750335,-0.232681280104,-0.00729499165635,16.750335,0.182098393125,-0.110005101918
16.767002,-0.232681280104,-0.00341689276086,16.767002,0.182098393125,-0.113040135836
16.783669,-0.232681280104,0.000461206134628,16.783669,0.162460331121,-0.115911515965
16.800336,-0.232681280104,0.00433930503012,16.800336,0.162460331121,-0.118619242304
16.817003,-0.223159795496,0.00813805663363,16.817003,0.171981815729,-0.121406315934
16.83367,-0.232681280104,0.0119368082371,16.83367,0.152938846513,-0.124114042273
16.850337,-0.232681280104,0.0158149071326,16.850337,0.152938846513,-0.126663074028
16.867004,-0.213638310888,0.0195343114442,16.867004,0.162460331121,-0.129291453075
16.883671,-0.213638310888,0.0230950211717,16.883671,0.162460331121,-0.131999179414
16.900338,-0.213638310888,0.0266557308993,16.900338,0.162460331121,-0.134706905752
16.917005,-0.223159795496,0.0302957879189,16.917005,0.162460331121,-0.137414632091
16.933672,-0.223159795496,0.0340151922304,16.933672,0.162460331121,-0.14012235843
16.950339,-0.232681280104,0.0378139438339,16.950339,0.162460331121,-0.142830084769
16.967006,-0.2427978575,0.0417763492271,16.967006,0.162460331121,-0.145537811107
16.983673,-0.252319342108,0.0459024084101,16.983673,0.162460331121,-0.148245537446
17.00034,-0.232681280104,0.0499441610953,17.00034,0.171981815729,-0.151032611077
17.017007,-0.232681280104,0.0538222599907,17.017007,0.182098393125,-0.153983338498
17.033674,-0.232681280104,0.0577003588862,17.033674,0.191619877733,-0.157097719708
17.050341,-0.232681280104,0.0615784577817,17.050341,0.20114136234,-0.160370795502
17.067008,-0.223159795496,0.0653772093852,17.067008,0.210662846948,-0.16380256588
17.083675,-0.20411682628,0.0689379191128,17.083675,0.210662846948,-0.16731368355
17.100342,-0.20411682628,0.0723399342564,17.100342,0.210662846948,-0.17082480122
17.117009,-0.20411682628,0.0757419494,17.117009,0.220779424344,-0.174420225388
17.133676,-0.20411682628,0.0791439645437,17.133676,0.220779424344,-0.178099956054
17.150343,-0.194000248885,0.0824616731895,17.150343,0.220779424344,-0.181779686719
17.16701,-0.223159795496,0.0859380764194,17.16701,0.220779424344,-0.185459417385
17.183677,-0.213638310888,0.0895781334389,17.183677,0.210662846948,-0.189054841552
17.200344,-0.223159795496,0.0932181904585,17.200344,0.210662846948,-0.192565959222
17.217011,-0.213638310888,0.0968582474781,17.217011,0.20114136234,-0.195997729601
17.233678,-0.20411682628,0.100339609914,17.233678,0.182098393125,-0.199191458103
17.250345,-0.194000248885,0.10365731856,17.250345,0.182098393125,-0.202226492021
17.267012,-0.20411682628,0.106975027205,17.267012,0.182098393125,-0.205261525939
17.283679,-0.194000248885,0.110292735851,17.283679,0.191619877733,-0.208375907149
17.300346,-0.184478764277,0.113446790707,17.300346,0.182098393125,-0.21149028836
17.317013,-0.184478764277,0.116521498272,17.317013,0.191619877733,-0.21460466957
17.33368,-0.174957279669,0.119516858544,17.33368,0.182098393125,-0.21771905078
17.350347,-0.174957279669,0.122432871524,17.350347,0.210662846948,-0.220992126574
17.367014,-0.155319217665,0.125185230715,17.367014,0.210662846948,-0.224503244244
17.383681,-0.145797733057,0.127694588824,17.383681,0.220779424344,-0.228098668412
17.400348,-0.116638186446,0.129881598559,17.400348,0.220779424344,-0.231778399078
17.417015,-0.116638186446,0.131825607212,17.417015,0.230300908952,-0.235537477035
17.433682,-0.0684356706188,0.1333679202,17.433682,0.230300908952,-0.239375902285
17.450349,-0.0196380620037,0.134101882651,17.450349,0.230300908952,-0.243214327534
17.467016,0.00952148460783,0.134186189149,17.467016,0.23982239356,-0.247132100076
17.483683,0.057724000435,0.133625798899,17.483683,0.249343878168,-0.251208567201
17.50035,0.0767669696506,0.1325050184,17.50035,0.259460455563,-0.255448688116
17.517017,0.116043093658,0.130898235737,17.517017,0.268981940171,-0.259852462821
17.533684,0.135086062874,0.128805450911,17.533684,0.268981940171,-0.264335584818
17.550351,0.154724124877,0.126390317712,17.550351,0.288620002175,-0.268982360604
17.567018,0.173767094093,0.123652836138,17.567018,0.298141486783,-0.273872137473
17.583685,0.193405156097,0.120593006191,17.583685,0.298141486783,-0.278841261633
17.600352,0.222564702708,0.117126521373,17.600352,0.298141486783,-0.283810385793
17.617019,0.212448125312,0.113501341971,17.617019,0.288620002175,-0.288700162661
17.633686,0.241607671924,0.109717467984,17.633686,0.268981940171,-0.293346938448
17.650353,0.261245733927,0.105526939127,17.650353,0.298141486783,-0.298073061526
17.66702,0.261245733927,0.101172756479,17.66702,0.268981940171,-0.302799184605
17.683687,0.261245733927,0.0968185738321,17.683687,0.278503424779,-0.307361653894
17.700354,0.270767218535,0.0923850438927,17.700354,0.268981940171,-0.311924123182
17.717021,0.261245733927,0.0879515139534,17.717021,0.259460455563,-0.316327897887
17.733688,0.261245733927,0.083597331306,17.733688,0.259460455563,-0.3206523253
17.750355,0.251129156532,0.0793274551564,17.750355,0.259460455563,-0.324976752713
17.767022,0.222564702708,0.0753799273804,17.767022,0.278503424779,-0.32945987471
17.783689,0.232086187316,0.0715910941884,17.783689,0.259460455563,-0.333942996707
17.800356,0.212448125312,0.0678865674941,17.800356,0.259460455563,-0.33826742412
17.817023,0.193405156097,0.0645043891735,17.817023,0.259460455563,-0.342591851532
17.83369,0.193405156097,0.0612809054368,17.83369,0.259460455563,-0.346916278945
17.850357,0.193405156097,0.0580574217001,17.850357,0.259460455563,-0.351240706358
17.867024,0.212448125312,0.0546752433795,17.867024,0.23982239356,-0.355401479981
17.883691,0.212448125312,0.0511343704749,17.883691,0.230300908952,-0.359319252523
17.900358,0.232086187316,0.0474298437807,17.900358,0.220779424344,-0.36307833048
17.917025,0.222564702708,0.0436410105886,17.917025,0.230300908952,-0.366837408438
17.933692,0.232086187316,0.0398521773966,17.933692,0.23982239356,-0.370755180979
17.950359,0.232086187316,0.0359839969126,17.950359,0.23982239356,-0.374752300813
17.967026,0.222564702708,0.0321951637206,17.967026,0.249343878168,-0.378828767938
17.983693,0.222564702708,0.0284856778206,17.983693,0.230300908952,-0.382825887772
18.00036,0.232086187316,0.0246968446286,18.00036,0.220779424344,-0.386584965729
18.017027,0.222564702708,0.0209080114366,18.017027,0.220779424344,-0.390264696395
18.033694,0.222564702708,0.0171985255365,18.033694,0.220779424344,-0.39394442706
18.050361,0.232086187316,0.0134096923445,18.050361,0.210662846948,-0.397539851228
18.067028,0.241607671924,0.00946216456854,18.067028,0.210662846948,-0.401050968898
18.083695,0.270767218535,0.0051922884189,18.083695,0.191619877733,-0.404403391984
18.100362,0.261245733927,0.000758758479552,18.100362,0.182098393125,-0.407517773195
18.117029,0.270767218535,-0.0036747714598,18.117029,0.152938846513,-0.410309806031
18.133696,0.290405280539,-0.00835130248083,18.133696,0.142822269117,-0.412774531288
18.150363,0.299926765147,-0.0132708345835,18.150363,0.114257815294,-0.414916908172
18.16703,0.299926765147,-0.0182697139782,18.16703,0.104141237898,-0.416736936681
18.183697,0.299926765147,-0.0232685933729,18.183697,0.104141237898,-0.418472658693
18.200364,0.299926765147,-0.0282674727676,18.200364,0.0850982686825,-0.420049686122
18.217031,0.299926765147,-0.0332663521623,18.217031,0.0749816912867,-0.421383712468
18.233698,0.290405280539,-0.0381858842651,18.233698,0.0654602066788,-0.422554085025
18.250365,0.270767218535,-0.0428624152861,18.250365,0.0749816912867,-0.423724457581
18.267032,0.261245733927,-0.0472959452254,18.267032,0.0654602066788,-0.424894830138
18.283699,0.261245733927,-0.0516501278728,18.283699,0.0654602066788,-0.425985855403
18.300366,0.251129156532,-0.0559200040225,18.300366,0.0654602066788,-0.427076880667
18.317033,0.251129156532,-0.0601055736744,18.317033,0.0749816912867,-0.428247253224
18.3337,0.241607671924,-0.0642117960343,18.3337,0.0749816912867,-0.429496973073
18.350367,0.232086187316,-0.0681593238103,18.350367,0.0654602066788,-0.43066734563
18.367034,0.232086187316,-0.0720275042943,18.367034,0.0654602066788,-0.431758370894
18.383701,0.232086187316,-0.0758956847783,18.383701,0.0749816912867,-0.432928743451
18.400368,0.212448125312,-0.0796002114725,18.400368,0.0749816912867,-0.4341784633
18.417035,0.202926640704,-0.0830617370851,18.417035,0.0749816912867,-0.435428183148
18.433702,0.193405156097,-0.0863645681138,18.433702,0.0749816912867,-0.436677902997
18.450369,0.173767094093,-0.0894243980607,18.450369,0.0749816912867,-0.437927622846
18.467036,0.154724124877,-0.092161879634,18.467036,0.0749816912867,-0.439177342694
18.483703,0.154724124877,-0.0947406666234,18.483703,0.0749816912867,-0.440427062543
18.50037,0.154724124877,-0.0973194536127,18.50037,0.0654602066788,-0.4415974351
18.517037,0.154724124877,-0.099898240602,18.517037,0.055938722071,-0.442609113072
18.533704,0.173767094093,-0.102635722175,18.533704,0.0363006600674,-0.443377789963
18.550371,0.154724124877,-0.105373203749,18.550371,0.0363006600674,-0.443982813065
18.567038,0.164245609485,-0.10803133803,18.567038,0.0363006600674,-0.444587836166
18.583705,0.154724124877,-0.110689472311,18.583705,0.0363006600674,-0.445192859267
18.600372,0.164245609485,-0.113347606593,18.600372,0.0267791754595,-0.445718535077
18.617039,0.154724124877,-0.116005740874,18.617039,0.0267791754595,-0.446164863594
18.633706,0.144607547481,-0.118500221365,18.633706,0.0267791754595,-0.446611192112
18.650373,0.144607547481,-0.120910395359,18.650373,0.0267791754595,-0.447057520629
18.66704,0.116043093658,-0.123082527477,18.66704,0.055938722071,-0.447746850228
18.683707,0.105926516262,-0.124932311221,18.683707,0.0654602066788,-0.448758528201
18.700374,0.105926516262,-0.126697788468,18.700374,0.0654602066788,-0.449849553466
18.717041,0.116043093658,-0.128547572212,18.717041,0.0654602066788,-0.45094057873
18.733708,0.116043093658,-0.130481662454,18.733708,0.0850982686825,-0.452195257785
18.750375,0.116043093658,-0.132415752696,18.750375,0.104141237898,-0.453772285213
18.767042,0.105926516262,-0.134265536441,18.767042,0.114257815294,-0.455592313723
18.783709,0.0868835470465,-0.135872319103,18.783709,0.104141237898,-0.457412342232
18.800376,0.0767669696506,-0.137236100684,18.800376,0.114257815294,-0.459232370742
18.817043,0.0672454850428,-0.138436228475,18.817043,0.104141237898,-0.461052399252
18.83371,0.0672454850428,-0.139557008974,18.83371,0.114257815294,-0.462872427762
18.850377,0.057724000435,-0.140598442182,18.850377,0.114257815294,-0.464776762769
18.867044,0.057724000435,-0.141560528097,18.867044,0.13330078451,-0.466839792361
18.883711,0.0380859384313,-0.142358960222,18.883711,0.142822269117,-0.469140863828
18.900378,0.0380859384313,-0.142993738558,18.900378,0.142822269117,-0.471521282587
18.917045,0.0482025158271,-0.143712823392,18.917045,0.152938846513,-0.473986007844
18.933712,0.0380859384313,-0.144431908225,18.933712,0.152938846513,-0.476535039599
18.950379,0.0285644538235,-0.144987339269,18.950379,0.152938846513,-0.479084071354
18.967046,-0.0297546393995,-0.144977420858,18.967046,0.114257815294,-0.481310754735
18.983713,-0.0684356706188,-0.144159151909,18.983713,0.0850982686825,-0.482972088661
19.00038,-0.126159671054,-0.142537491629,19.00038,0.0654602066788,-0.484226767716
19.017047,-0.165435795061,-0.140107480813,19.017047,0.0654602066788,-0.48531779298
19.033714,-0.20411682628,-0.137027814043,19.033714,0.0654602066788,-0.486408818245
19.050381,-0.2427978575,-0.133303450525,19.050381,0.0749816912867,-0.487579190802
19.067048,-0.271957404111,-0.129013737553,19.067048,0.0850982686825,-0.488913217148
19.083715,-0.271957404111,-0.124481023498,19.083715,0.0850982686825,-0.490331549992
19.100382,-0.271957404111,-0.119948309444,19.100382,0.104141237898,-0.49190857742
19.117049,-0.261840826715,-0.115499901887,19.117049,0.114257815294,-0.49372860593
19.133716,-0.261840826715,-0.111135800829,19.133716,0.13330078451,-0.495791635522
19.150383,-0.252319342108,-0.106851047062,19.150383,0.13330078451,-0.498013359697
19.16705,-0.2427978575,-0.102724987879,19.16705,0.114257815294,-0.500076389288
19.183717,-0.252319342108,-0.0985989286958,19.183717,0.114257815294,-0.501980724296
19.200384,-0.2427978575,-0.0944728695129,19.200384,0.114257815294,-0.503885059303
19.217051,-0.252319342108,-0.09034681033,19.217051,0.104141237898,-0.505705087813
19.233718,-0.252319342108,-0.0861414038551,19.233718,0.123779299902,-0.507604463615
19.250385,-0.261840826715,-0.0818566500882,19.250385,0.123779299902,-0.509667493206
19.267052,-0.271957404111,-0.0774082425316,19.267052,0.114257815294,-0.511651175506
19.283719,-0.271957404111,-0.0728755284773,19.283719,0.114257815294,-0.513555510513
19.300386,-0.271957404111,-0.068342814423,19.300386,0.104141237898,-0.515375539023
19.317053,-0.261840826715,-0.0638944068664,19.317053,0.114257815294,-0.517195567533
19.33372,-0.271957404111,-0.0594459993098,19.33372,0.152938846513,-0.519422250914
19.350387,-0.252319342108,-0.0550769390452,19.350387,0.20114136234,-0.522372978335
19.367054,-0.2427978575,-0.0509508798622,19.367054,0.220779424344,-0.52588905521
19.383721,-0.2427978575,-0.0469041679713,19.383721,0.20114136234,-0.529405132086
19.400388,-0.2427978575,-0.0428574560804,19.400388,0.182098393125,-0.532598860588
19.417055,-0.232681280104,-0.0388950506871,19.417055,0.152938846513,-0.535390893425
19.433722,-0.232681280104,-0.0350169517916,19.433722,0.142822269117,-0.537855618682
19.450389,-0.223159795496,-0.0312182001881,19.450389,0.142822269117,-0.540236037441
19.467056,-0.213638310888,-0.0275781431686,19.467056,0.13330078451,-0.542537108909
19.483723,-0.223159795496,-0.023938086149,19.483723,0.13330078451,-0.544758833084
19.50039,-0.20411682628,-0.0203773764214,19.50039,0.114257815294,-0.546821862676
19.517057,-0.184478764277,-0.0171390150675,19.517057,0.0946197532903,-0.548562543894
19.533724,-0.194000248885,-0.0139849602114,19.533724,0.0749816912867,-0.549975917532
19.550391,-0.194000248885,-0.0107515580632,19.550391,0.0749816912867,-0.551225637381
19.567058,-0.194000248885,-0.00751815591505,19.567058,0.0749816912867,-0.552475357229
19.583725,-0.194000248885,-0.00428475376689,19.583725,0.0749816912867,-0.553725077078
19.600392,-0.20411682628,-0.000967045121,19.600392,0.0654602066788,-0.554895449635
19.617059,-0.20411682628,0.00243497002262,19.617059,0.0654602066788,-0.555986474899
19.633726,-0.223159795496,0.00599567975019,19.633726,0.0654602066788,-0.557077500164
19.650393,-0.223159795496,0.00971508406172,19.650393,0.055938722071,-0.558089178137
19.66706,-0.232681280104,0.0135138356652,19.66706,0.0267791754595,-0.558778507736
19.683727,-0.2427978575,0.0174762410585,19.683727,-0.0119018557598,-0.55890248788
19.700394,-0.252319342108,0.0216023002414,19.700394,-0.0505828869791,-0.558381771276
19.717061,-0.252319342108,0.0258077067163,19.717061,-0.11842346481,-0.556973356843
19.733728,-0.232681280104,0.0298494594015,19.733728,-0.157104496029,-0.554677244582
19.750395,-0.232681280104,0.033727558297,19.750395,-0.195785527249,-0.551736435573
19.767062,-0.213638310888,0.0374469626085,19.767062,-0.205902104644,-0.548388971692
19.783729,-0.223159795496,0.0410870196281,19.783729,-0.22494507386,-0.54479850673
19.800396,-0.213638310888,0.0447270766476,19.800396,-0.22494507386,-0.541049347184
19.817063,-0.20411682628,0.0482084390832,19.817063,-0.273742682475,-0.536893532767
19.83373,-0.20411682628,0.0516104542268,19.83373,-0.283264167083,-0.532251716186
19.850397,-0.20411682628,0.0550124693704,19.850397,-0.321945198302,-0.52720820394
19.867064,-0.174957279669,0.0581714834324,19.867064,-0.351104744914,-0.521599342238
19.883731,-0.165435795061,0.0610081491206,19.883731,-0.370147714129,-0.51558878487
19.900398,-0.165435795061,0.0637654675169,19.900398,-0.389785776133,-0.509255879129
19.917065,-0.145797733057,0.0663591321235,19.917065,-0.389785776133,-0.502759319598
19.933732,-0.13627624845,0.0687097956484,19.933732,-0.408828745349,-0.496104065484
19.950399,-0.107116701838,0.0707381107996,19.950399,-0.408828745349,-0.489290116785
19.967066,-0.058319093223,0.0721167699977,19.967066,-0.428466807352,-0.482312514297
19.983733,-0.0392761240073,0.0729300797405,19.983733,-0.428466807352,-0.475171258018
20.0004,-0.000595092787989,0.0732623465257,20.0004,-0.43798829196,-0.467950654448
20.017067,0.0380859384313,0.0729499165635,20.017067,-0.418945322745,-0.46080939817
20.033734,0.0868835470465,0.0719084833563,20.033734,-0.408828745349,-0.453911142974
20.050401,0.135086062874,0.070058699612,20.050401,-0.389785776133,-0.447255888859
20.067068,0.183883671489,0.0674005653307,20.067068,-0.399307260741,-0.440679982036
20.083735,0.212448125312,0.0640977343021,20.083735,-0.408828745349,-0.433945380629
20.100402,0.232086187316,0.0603932076078,20.100402,-0.428466807352,-0.426967778141
20.117069,0.251129156532,0.0563663325398,20.117069,-0.428466807352,-0.419826521863
20.133736,0.270767218535,0.0520171090982,20.133736,-0.428466807352,-0.412685265585
20.150403,0.261245733927,0.0475835791589,20.150403,-0.448104869356,-0.405380355517
20.16707,0.261245733927,0.0432293965115,20.16707,-0.457626353964,-0.397832444367
20.183737,0.261245733927,0.0388752138641,20.183737,-0.467147838572,-0.390125838634
20.200404,0.261245733927,0.0345210312168,20.200404,-0.486785900575,-0.382176231819
20.217071,0.270767218535,0.0300875012774,20.217071,-0.515945447187,-0.373819970132
20.233738,0.270767218535,0.0255746240461,20.233738,-0.515945447187,-0.365220707364
20.250405,0.290405280539,0.0208980930251,20.250405,-0.534988416402,-0.356462750012
20.267072,0.299926765147,0.0159785609223,20.267072,-0.525466931795,-0.347625445367
20.283739,0.299926765147,0.0109796815276,20.283739,-0.525466931795,-0.338867488015
20.300406,0.299926765147,0.00598080213294,20.300406,-0.525466931795,-0.330109530663
20.317073,0.290405280539,0.00106127003022,20.317073,-0.505828869791,-0.3215152271
20.33374,0.299926765147,-0.0038582620725,20.33374,-0.505828869791,-0.313084577328
20.350407,0.299926765147,-0.0088571414672,20.350407,-0.505828869791,-0.304653927555
20.367074,0.309448249754,-0.0139353681539,20.367074,-0.486785900575,-0.296381972366
20.383741,0.318969734362,-0.0191722894245,20.383741,-0.486785900575,-0.288268711761
20.400408,0.338607796366,-0.0246522117768,20.400408,-0.47666932318,-0.280239757654
20.417075,0.338607796366,-0.0302957879189,20.417075,-0.467147838572,-0.272374457336
20.433742,0.348129280974,-0.0360187113529,20.433742,-0.448104869356,-0.264747198895
20.450409,0.348129280974,-0.0418209820789,20.450409,-0.43798829196,-0.257362941535
20.467076,0.348129280974,-0.0476232528049,20.467076,-0.428466807352,-0.250142337965
20.483743,0.348129280974,-0.0534255235309,20.483743,-0.428466807352,-0.243001081687
20.50041,0.348129280974,-0.0592277942568,20.50041,-0.428466807352,-0.235859825409
20.517077,0.338607796366,-0.0649507176909,20.517077,-0.408828745349,-0.22888222292
20.533744,0.318969734362,-0.0704306400432,20.533744,-0.399307260741,-0.222147621514
20.550411,0.299926765147,-0.0755882140218,20.550411,-0.399307260741,-0.215492367399
20.567078,0.299926765147,-0.0805870934165,20.567078,-0.389785776133,-0.208916460576
20.583745,0.299926765147,-0.0855859728112,20.583745,-0.408828745349,-0.202261206461
20.600412,0.280288703143,-0.0904211984162,20.600412,-0.418945322745,-0.195362951265
20.617079,0.270767218535,-0.0950134229395,20.617079,-0.428466807352,-0.188301042279
