"Run 1: Time (s)","Run 1: Flow Rate (L/s)","Run 1: Volume (L)","Run 2: Time (s)","Run 2: Flow Rate (L/s)","Run 2: Volume (L)","Run 3: Time (s)","Run 3: Flow Rate (L/s)","Run 3: Volume (L)"
30.767282,0.154724124877,-0.461483850152,30.767282,-0.389785776133,-2.27531831195,30.767282,-0.562362255587,8.32765866433
30.783949,0.125564578266,-0.46381963606,30.783949,-0.399307260741,-2.26874240513,30.783949,-0.804565020298,8.33904995278
30.800616,0.105926516262,-0.465748767096,30.800616,-0.428466807352,-2.26184414993,30.800616,-0.824203082302,8.35262329176
30.817283,0.057724000435,-0.467112548677,30.817283,-0.418945322745,-2.25478224094,30.817283,-0.882522175525,8.3668462867
30.83395,0.0285644538235,-0.46783163351,30.83395,-0.418945322745,-2.24779967925,30.83395,-1.00808675379,8.38260167621
30.850617,-0.000595092787989,-0.46806471618,30.850617,-0.428466807352,-2.24073777026,30.850617,-1.0176082384,8.39948280543
30.867284,0.0285644538235,-0.468297798851,30.867284,-0.399307260741,-2.23383951507,30.867284,-0.804565020298,8.41466788628
30.883951,0.0672454850428,-0.469096230976,30.883951,-0.389785776133,-2.22726360824,30.883951,-0.572478832983,8.42614348123
30.900618,0.0868835470465,-0.470380665265,30.900618,-0.360626229522,-2.22101004979,30.900618,-0.184478335213,8.43245158379
30.917285,0.0868835470465,-0.471828753344,30.917285,-0.360626229522,-2.21499949243,30.917285,0.241608100987,8.43197549289
30.933952,0.0964050316543,-0.473356188714,30.933952,-0.351104744914,-2.20906828235,30.933952,0.522491896918,8.42560786556
30.950619,0.0868835470465,-0.474883624085,30.950619,-0.351104744914,-2.20321641957,30.950619,0.580810990141,8.41641349095
30.967286,0.057724000435,-0.476088711082,30.967286,-0.360626229522,-2.19728520949,30.967286,0.570694412745,8.40681742067
30.983953,0.00952148460783,-0.476649101331,30.983953,-0.341583260306,-2.19143334671,30.983953,0.541534866134,8.39754865798
31.00062,-0.0196380620037,-0.476564794834,31.00062,-0.33146668291,-2.18582448501,31.00062,0.40644880326,8.38964863607
31.017287,-0.0684356706188,-0.475830832383,31.017287,-0.33146668291,-2.1802999298,31.017287,0.260651070203,8.38408935927
31.033954,-0.13627624845,-0.474124865605,31.033954,-0.321945198302,-2.17485472189,31.033954,0.192810492372,8.38031043734
31.050621,-0.174957279669,-0.471531200999,31.050621,-0.321945198302,-2.16948886127,31.050621,0.260651070203,8.37653151541
31.067288,-0.184478764277,-0.468535840727,31.067288,-0.321945198302,-2.16412300065,31.067288,0.202927069768,8.37266828698
31.083955,-0.184478764277,-0.465461133162,31.083955,-0.351104744914,-2.15851413895,31.083955,0.0184483054909,8.37082345529
31.100622,-0.20411682628,-0.462222771808,31.100622,-0.360626229522,-2.15258292887,31.100622,-0.0779567261634,8.37131936871
31.117289,-0.232681280104,-0.458582714789,31.117289,-0.351104744914,-2.1466517188,31.117289,-0.291595037052,8.37439902833
31.133956,-0.252319342108,-0.454540962104,31.133956,-0.33146668291,-2.1409635098,31.133956,-0.882522175525,8.38418353412
31.150623,-0.291000373327,-0.450013207255,31.150623,-0.341583260306,-2.1353546481,31.150623,-1.31813009633,8.40252266983
31.16729,-0.34931946655,-0.44467710187,31.16729,-0.33146668291,-2.1297457864,31.16729,-1.38597067416,8.4250572936
31.183957,-0.378479013161,-0.438611993239,31.183957,-0.351104744914,-2.12405757741,31.183957,-1.31813009633,8.44759191737
31.200624,-0.397521982377,-0.432145188943,31.200624,-0.380264291525,-2.11796271354,31.200624,-1.21160848728,8.46867349386
31.217291,-0.407043466985,-0.42544034277,31.217291,-0.370147714129,-2.11170915509,31.217291,-1.08544881623,8.4878160209
31.233958,-0.426681528988,-0.418492495516,31.233958,-0.380264291525,-2.10545559664,31.233958,-1.02772481579,8.50542615336
31.250625,-0.436203013596,-0.411301647181,31.250625,-0.370147714129,-2.09920203819,31.250625,-1.10508687823,8.52319993961
31.267292,-0.4558410756,-0.403867797763,31.267292,-0.370147714129,-2.09303278624,31.267292,-1.27944906511,8.5430714699
31.283959,-0.4558410756,-0.396270294556,31.283959,-0.370147714129,-2.08686353429,31.283959,-1.37644918956,8.565204398
31.300626,-0.436203013596,-0.388836445139,31.300626,-0.370147714129,-2.08069428234,31.300626,-1.56033286105,8.58967807122
31.317293,-0.446319590992,-0.381481943014,31.317293,-0.380264291525,-2.07444072389,31.317293,-1.73469504793,8.6171371863
31.33396,-0.426681528988,-0.37420678818,31.33396,-0.370147714129,-2.06818716544,31.33396,-1.62817343888,8.64516165083
31.350627,-0.426681528988,-0.367095287137,31.350627,-0.380264291525,-2.06193360699,31.350627,-1.52165182983,8.67141071971
31.367294,-0.436203013596,-0.359904438801,31.367294,-0.389785776133,-2.05551639475,31.367294,-1.59901389226,8.69741678751
31.383961,-0.4558410756,-0.352470589384,31.383961,-0.399307260741,-2.04894048793,31.383961,-1.62817343888,8.72431055313
31.400628,-0.465362560208,-0.344793738885,31.400628,-0.408828745349,-2.04220588652,31.400628,-1.54128989183,8.7507232758
31.417295,-0.4558410756,-0.337116888386,31.417295,-0.399307260741,-2.03547128512,31.417295,-1.50201376782,8.77608464684
31.433962,-0.4558410756,-0.329519385179,31.433962,-0.399307260741,-2.028816031,31.433962,-1.87037620359,8.80418845867
31.450629,-0.465362560208,-0.32184253468,31.450629,-0.370147714129,-2.02240377797,31.450629,-1.97689781264,8.83624971669
31.467296,-0.474884044816,-0.314006989597,31.467296,-0.360626229522,-2.01631387331,31.467296,-1.86085471898,8.86823162741
31.483963,-0.4558410756,-0.306250791806,31.483963,-0.360626229522,-2.01030331594,31.483963,-1.54128989183,8.89658339952
31.50063,-0.446319590992,-0.298732635891,31.50063,-0.351104744914,-2.00437210587,31.50063,-1.30860861173,8.9203330287
31.517297,-0.436203013596,-0.291378133765,31.517297,-0.351104744914,-1.99852024308,31.517297,-1.16340597146,8.94093356223
31.533964,-0.426681528988,-0.28418728543,31.533964,-0.351104744914,-1.9926683803,31.533964,-1.16340597146,8.96032404956
31.550631,-0.426681528988,-0.277075784386,31.550631,-0.33146668291,-1.98698017131,31.550631,-1.24076803389,8.98035923363
31.567298,-0.407043466985,-0.270127937132,31.567298,-0.33146668291,-1.9814556161,31.567298,-1.25981100311,9.00119780903
31.583965,-0.407043466985,-0.263343743668,31.583965,-0.351104744914,-1.97576740711,31.583965,-1.29908712712,9.0225223866
31.600632,-0.417160044381,-0.256475243706,31.600632,-0.360626229522,-1.96983619703,31.600632,-1.39549215877,9.04497766308
31.617299,-0.417160044381,-0.249522437246,31.617299,-0.360626229522,-1.96382563967,31.617299,-1.45381125199,9.06872233306
31.633966,-0.417160044381,-0.242569630787,31.633966,-0.341583260306,-1.95797377688,31.633966,-1.43417318999,9.0927893514
31.650633,-0.426681528988,-0.235537477035,31.650633,-0.351104744914,-1.95220126139,31.650633,-1.38597067416,9.11629102029
31.6673,-0.4558410756,-0.22818297491,31.6673,-0.351104744914,-1.94634939861,31.6673,-1.42465170538,9.13971334189
31.683967,-0.426681528988,-0.220828472784,31.683967,-0.360626229522,-1.94041818853,31.683967,-1.54128989183,9.16443001619
31.700634,-0.426681528988,-0.213716971741,31.700634,-0.380264291525,-1.93424397738,31.700634,-1.56985434565,9.1903567367
31.717301,-0.426681528988,-0.206605470697,31.717301,-0.380264291525,-1.92790611243,31.717301,-1.34728964294,9.21466675613
31.733968,-0.417160044381,-0.199573316945,31.733968,-0.380264291525,-1.92156824748,31.733968,-1.25981100311,9.23639302936
31.750635,-0.426681528988,-0.192541163194,31.750635,-0.360626229522,-1.91539403632,31.750635,-1.30860861173,9.25779695422
31.767302,-0.426681528988,-0.18542966215,31.767302,-0.370147714129,-1.90930413166,31.767302,-1.21160848728,9.27879918342
31.783969,-0.417160044381,-0.178397508398,31.783969,-0.360626229522,-1.90321422701,31.783969,-1.06640584701,9.29778301587
31.800636,-0.407043466985,-0.171529008436,31.800636,-0.380264291525,-1.89704001585,31.800636,-1.04676778501,9.31539314833
31.817303,-0.397521982377,-0.164824162264,31.817303,-0.370147714129,-1.8907864574,31.817303,-1.08544881623,9.33316197538
31.83397,-0.397521982377,-0.158198663384,31.83397,-0.360626229522,-1.88469655274,31.83397,-0.989043784575,9.35044975947
31.850637,-0.378479013161,-0.151731859088,31.850637,-0.341583260306,-1.87884468996,31.850637,-0.72720295786,9.3647521017
31.867304,-0.34931946655,-0.145666750457,31.867304,-0.33146668291,-1.87323582825,31.867304,-0.58200031759,9.37566234719
31.883971,-0.300521857935,-0.140251297779,31.883971,-0.321945198302,-1.86779062034,31.883971,-0.572478832983,9.38528319919
31.900638,-0.261840826715,-0.135564848347,31.900638,-0.321945198302,-1.86242475972,31.900638,-0.708159988644,9.39595540281
31.917305,-0.2427978575,-0.131359441872,31.917305,-0.321945198302,-1.8570588991,31.917305,-0.83372456691,9.40880469776
31.933972,-0.20411682628,-0.127635078355,31.933972,-0.33146668291,-1.85161369119,31.933972,-0.785522051083,9.42229868945
31.950639,-0.165435795061,-0.124555411585,31.950639,-0.321945198302,-1.84616848328,31.950639,-0.572478832983,9.43361558982
31.967306,-0.116638186446,-0.12220474806,31.967306,-0.312423713694,-1.84088196995,31.967306,-0.330276068271,9.44113869779
31.983973,-0.0297546393995,-0.120984783446,31.983973,-0.312423713694,-1.83567480391,31.983973,-0.136275819386,9.44502670794
32.00064,0.0380859384313,-0.121054212326,32.00064,-0.302307136299,-1.83055194438,32.00064,-0.0297542103363,9.44641031919
32.017307,0.0767669696506,-0.122011339036,32.017307,-0.292785651691,-1.82559273863,32.017307,-0.165435365998,9.44803693153
32.033974,0.116043093658,-0.123618121698,32.033974,-0.302307136299,-1.82063353288,32.033974,-0.562362255587,9.45410203301
32.050641,0.116043093658,-0.12555221194,32.050641,-0.283264167083,-1.81575367442,32.050641,-0.775405473687,9.46525032038
32.067308,0.125564578266,-0.127565649474,32.067308,-0.283264167083,-1.81103251055,32.067308,-0.630202833418,9.47696395721
32.083975,0.116043093658,-0.129579087008,32.083975,-0.292785651691,-1.80623199938,32.083975,-0.533797801763,9.4866641565
32.100642,0.154724124877,-0.131835525624,32.100642,-0.273742682475,-1.80151083551,32.100642,-0.446319161929,9.49483196122
32.117309,0.173767094093,-0.134573007197,32.117309,-0.283264167083,-1.79686901893,32.117309,-0.436797677321,9.5021914154
32.133976,0.202926640704,-0.137712184436,32.133976,-0.283264167083,-1.79214785506,32.133976,-0.417159615317,9.50930786849
32.150643,0.212448125312,-0.141173710049,32.150643,-0.283264167083,-1.78742669118,32.150643,-0.378478584098,9.51593831943
32.16731,0.222564702708,-0.144798889451,32.16731,-0.273742682475,-1.7827848746,32.16731,-0.310638006267,9.52168107254
32.183977,0.241607671924,-0.148667069935,32.183977,-0.273742682475,-1.77822240531,32.183977,-0.233275943829,9.52621377944
32.200644,0.241607671924,-0.152693945003,32.200644,-0.263626105079,-1.77374424252,32.200644,-0.165435365998,9.52953644014
32.217311,0.261245733927,-0.15688447386,32.217311,-0.263626105079,-1.76935038623,32.217311,0.0380863674945,9.53059770302
32.233978,0.290405280539,-0.161481657589,32.233978,-0.254104620471,-1.76503587723,32.233978,0.396332225864,9.52697747567
32.250645,0.338607796366,-0.166723538066,32.250645,-0.273742682475,-1.76063706173,32.250645,0.522491896918,9.51932045484
32.267312,0.367767342977,-0.17261011529,32.267312,-0.234466558468,-1.75640190002,32.267312,0.551651443529,9.51036908132
32.283979,0.386810312193,-0.178898388179,32.283979,-0.234466558468,-1.75249404589,32.283979,0.551651443529,9.50117470671
32.300646,0.406448374197,-0.185509009442,32.300646,-0.244583135864,-1.74850188526,32.300646,0.590332474749,9.49165798372
32.317313,0.396926889589,-0.192203937203,32.317313,-0.244583135864,-1.74442541814,32.317313,0.774216146237,9.48028651779
32.33398,0.415969858805,-0.198978212255,32.33398,-0.254104620471,-1.74026960372,32.33398,0.97773787973,9.46568660891
32.350647,0.415969858805,-0.205911181892,32.350647,-0.263626105079,-1.73595509472,32.350647,0.948578333118,9.44963365276
32.367314,0.386810312193,-0.212601150447,32.367314,-0.273742682475,-1.73147693193,32.367314,0.755173177022,9.43543543955
32.383981,0.377288827585,-0.218968770629,32.383981,-0.283264167083,-1.72683511535,32.383981,0.51297041231,9.42486736494
32.400648,0.377288827585,-0.225257043518,32.400648,-0.273742682475,-1.72219329877,32.400648,0.396332225864,9.41728969141
32.417315,0.367767342977,-0.231465969115,32.417315,-0.254104620471,-1.71779448327,32.417315,0.435013257083,9.41036167383
32.433982,0.367767342977,-0.237595547421,32.433982,-0.254104620471,-1.71355932156,32.433982,0.716492145802,9.40076560355
32.450649,0.348129280974,-0.243561471936,32.450649,-0.244583135864,-1.70940350714,32.450649,0.968216395122,9.38672608493
32.467316,0.35824585837,-0.24944804916,32.467316,-0.244583135864,-1.70532704001,32.467316,1.10389755078,9.36945812336
32.483983,0.318969734362,-0.255091625302,32.483983,-0.234466558468,-1.70133487939,32.483983,1.142578582,9.3507371145
32.50065,0.318969734362,-0.260407893865,32.50065,-0.244583135864,-1.69734271876,32.50065,1.09378097339,9.33210041215
32.517317,0.329086311758,-0.265808468925,32.517317,-0.234466558468,-1.69335055813,32.517317,1.06521651956,9.31410840654
32.533984,0.318969734362,-0.271209043985,32.533984,-0.234466558468,-1.689442704,32.533984,1.09378097339,9.29611640094
32.550651,0.348129280974,-0.27676831363,32.550651,-0.234466558468,-1.68553484987,32.550651,1.17173812861,9.2772366975
32.567318,0.348129280974,-0.282570584356,32.567318,-0.22494507386,-1.68170634303,32.567318,1.19078109783,9.25754864352
32.583985,0.367767342977,-0.288536508871,32.583985,-0.22494507386,-1.67795718349,32.583985,0.939056848511,9.239799639
32.600652,0.377288827585,-0.294745434469,32.600652,-0.22494507386,-1.67420802394,32.600652,0.590332474749,9.22705447307
32.617319,0.377288827585,-0.301033707358,32.617319,-0.215423589252,-1.67053821169,32.617319,0.445129834479,9.21842544792
32.633986,0.377288827585,-0.307321980248,32.633986,-0.205902104644,-1.66702709402,32.633986,0.309448678818,9.21213716788
32.650653,0.367767342977,-0.313530905845,32.650653,-0.205902104644,-1.66359532364,32.650653,0.124969914541,9.20851694053
32.66732,0.367767342977,-0.31966048415,32.66732,-0.205902104644,-1.66016355326,32.66732,0.202927069768,9.20578441101
32.683987,0.35824585837,-0.325710715164,32.683987,-0.205902104644,-1.65673178288,32.683987,0.318970163426,9.20143518042
32.700654,0.338607796366,-0.331517945096,32.700654,-0.176742558033,-1.65354301359,32.700654,0.61949202136,9.1936145058
32.717321,0.348129280974,-0.33724086853,32.717321,-0.167221073425,-1.65067659266,32.717321,0.909897301899,9.18086933988
32.733988,0.318969734362,-0.342800138174,32.733988,-0.167221073425,-1.64788951903,32.733988,1.02594039556,9.16473703643
32.750655,0.318969734362,-0.348116406736,32.750655,-0.157104496029,-1.6451867519,32.750655,1.03605697295,9.14755338136
32.767322,0.309448249754,-0.353353328007,32.767322,-0.167221073425,-1.64248398477,32.767322,0.939056848511,9.13109377032
32.783989,0.309448249754,-0.358510901986,32.783989,-0.176742558033,-1.63961756384,32.783989,0.755173177022,9.11697490441
32.800656,0.299926765147,-0.363589128672,32.800656,-0.167221073425,-1.63675114292,32.800656,0.51297041231,9.1064068298
32.817323,0.299926765147,-0.368588008067,32.817323,-0.195785527249,-1.63372602741,32.817323,0.309448678818,9.09955320031
32.83399,0.309448249754,-0.373666234754,32.83399,-0.205902104644,-1.63037856353,32.83399,0.241608100987,9.09496096863
32.850657,0.299926765147,-0.37874446144,32.850657,-0.205902104644,-1.62694679316,32.850657,0.348129710037,9.09004638859
32.867324,0.299926765147,-0.383743340835,32.867324,-0.22494507386,-1.62335632819,32.867324,0.386810741256,9.08392176234
32.883991,0.299926765147,-0.38874222023,32.883991,-0.215423589252,-1.61968651594,32.883991,0.309448678818,9.07811948446
32.900658,0.309448249754,-0.393820446917,32.900658,-0.234466558468,-1.61593735639,32.900658,0.338608225429,9.07271890225
32.917325,0.318969734362,-0.399057368187,32.917325,-0.234466558468,-1.61202950226,32.917325,0.241608100987,9.06788366949
32.933992,0.329086311758,-0.404457943248,32.933992,-0.254104620471,-1.60795799434,32.933992,-0.184478335213,9.06740757859
32.950659,0.329086311758,-0.409942824806,32.950659,-0.273742682475,-1.60355917885,32.950659,-0.485000193148,9.0729866779
32.967326,0.318969734362,-0.415343399866,32.967326,-0.283264167083,-1.59891736226,32.967326,-0.417159615317,9.08050482667
32.983993,0.318969734362,-0.420659668429,32.983993,-0.292785651691,-1.5941168511,32.983993,-0.213637881825,9.08576157761
33.00066,0.338607796366,-0.426139590781,33.00066,-0.283264167083,-1.58931633994,33.00066,-0.0493922723399,9.0879535394
33.017327,0.299926765147,-0.431460818549,33.017327,-0.273742682475,-1.58467452335,33.017327,0.135086491937,9.08723940662
33.033994,0.280288703143,-0.436296044154,33.033994,-0.254104620471,-1.58027570786,33.033994,0.386810741256,9.08289017603
33.050661,0.261245733927,-0.440808921386,33.050661,-0.244583135864,-1.57611989344,33.050661,0.454651319087,9.07587785195
33.067328,0.241607671924,-0.444999450243,33.067328,-0.244583135864,-1.57204342631,33.067328,0.483810865699,9.06805717733
33.083995,0.232086187316,-0.448946978019,33.083995,-0.234466558468,-1.56805126568,33.083995,0.40644880326,9.06063819838
33.100662,0.232086187316,-0.452815158503,33.100662,-0.244583135864,-1.56405910506,33.100662,0.289810616814,9.0548359205
33.117329,0.241607671924,-0.456762686279,33.117329,-0.234466558468,-1.56006694443,33.117329,0.154129461152,9.05113634586
33.133996,0.241607671924,-0.460789561347,33.133996,-0.234466558468,-1.5561590903,33.133996,0.154129461152,9.04856747013
33.150663,0.232086187316,-0.464737089123,33.150663,-0.234466558468,-1.55225123617,33.150663,0.0767673987139,9.04664329115
33.16733,0.241607671924,-0.468684616899,33.16733,-0.234466558468,-1.54834338204,33.16733,-0.145797303994,9.04721855187
33.183997,0.232086187316,-0.472632144675,33.183997,-0.234466558468,-1.54443552791,33.183997,-0.330276068271,9.05118590932
33.200664,0.241607671924,-0.476579672451,33.200664,-0.22494507386,-1.54060702107,33.200664,-0.36895709949,9.05701296892
33.217331,0.232086187316,-0.480527200227,33.217331,-0.234466558468,-1.53677851423,33.217331,-0.572478832983,9.06485842526
33.233998,0.241607671924,-0.484474728003,33.233998,-0.215423589252,-1.53302935469,33.233998,-0.969405722572,9.07770772021
33.250665,0.232086187316,-0.488422255779,33.250665,-0.205902104644,-1.52951823702,33.250665,-1.05688436241,9.09459380863
33.267332,0.232086187316,-0.492290436263,33.267332,-0.205902104644,-1.52608646664,33.267332,-0.853362628914,9.11051285193
33.283999,0.222564702708,-0.496079269455,33.283999,-0.205902104644,-1.52265469626,33.283999,-0.426681099925,9.12118009635
33.300666,0.212448125312,-0.499704448857,33.300666,-0.205902104644,-1.51922292588,33.300666,0.154129461152,9.12345140543
33.317333,0.193405156097,-0.503086627178,33.317333,-0.205902104644,-1.5157911555,33.317333,0.61949202136,9.1170044308
33.334,0.173767094093,-0.506146457125,33.334,-0.195785527249,-1.51244369162,33.334,0.803375692849,9.10514696271
33.350667,0.164245609485,-0.50896328599,33.350667,-0.205902104644,-1.50909622774,33.350667,0.803375692849,9.09175710003
33.367334,0.154724124877,-0.511621420271,33.367334,-0.186264042641,-1.50582811116,33.367334,0.454651319087,9.08127333193
33.384001,0.154724124877,-0.514200207261,33.384001,-0.195785527249,-1.50264430106,33.384001,0.0476078521024,9.07708775513
33.400668,0.144607547481,-0.516694687752,33.400668,-0.195785527249,-1.49938114368,33.400668,-0.271956975048,9.07895736854
33.417335,0.144607547481,-0.519104861746,33.417335,-0.205902104644,-1.4960336798,33.417335,-0.436797677321,9.08486377544
33.434002,0.125564578266,-0.521356341156,33.434002,-0.205902104644,-1.49260190942,33.434002,-0.843246051518,9.09553101985
33.450669,0.116043093658,-0.52336977869,33.450669,-0.22494507386,-1.48901144446,33.450669,-1.31813009633,9.11354284798
33.467336,0.105926516262,-0.525219562434,33.467336,-0.22494507386,-1.48526228492,33.467336,-1.53117331443,9.13728751795
33.484003,0.0964050316543,-0.526905692389,33.484003,-0.244583135864,-1.48134947158,33.484003,-1.6763759547,9.16401762979
33.50067,0.0868835470465,-0.52843312776,33.50067,-0.283264167083,-1.47695065608,33.50067,-1.89001426559,9.19373814269
33.517337,0.0672454850428,-0.529717562048,33.517337,-0.302307136299,-1.47207079762,33.517337,-1.8798976882,9.22515470396
33.534004,0.0868835470465,-0.531001996337,33.534004,-0.302307136299,-1.46703224458,33.534004,-1.85073814158,9.25624395764
33.550671,0.105926516262,-0.532608779,33.550671,-0.283264167083,-1.46215238613,33.550671,-1.78349265654,9.28652982
33.567338,0.116043093658,-0.534458562744,33.567338,-0.273742682475,-1.45751056955,33.567338,-1.71565207871,9.31568994265
33.584005,0.135086062874,-0.53655134757,33.584005,-0.254104620471,-1.45311175405,33.584005,-1.40560873617,9.34170096965
33.600672,0.116043093658,-0.538644132396,33.600672,-0.254104620471,-1.44887659234,33.600672,-1.14376790945,9.36294619993
33.617339,0.144607547481,-0.540816264514,33.617339,-0.244583135864,-1.44472077792,33.617339,-0.978927207179,9.38063567968
33.634006,0.144607547481,-0.543226438508,33.634006,-0.234466558468,-1.44072861729,33.634006,-0.921203206744,9.39647041649
33.650673,0.154724124877,-0.545720919,33.650673,-0.22494507386,-1.43690011045,33.650673,-1.0176082384,9.41262750166
33.66734,0.164245609485,-0.548379053281,33.66734,-0.22494507386,-1.43315095091,33.66734,-1.2502895185,9.43152702762
33.684007,0.144607547481,-0.550952881064,33.684007,-0.205902104644,-1.42956048595,33.684007,-1.52165182983,9.45462700085
33.700674,0.125564578266,-0.553204360474,33.700674,-0.205902104644,-1.42612871557,33.700674,-1.62817343888,9.48087606973
33.717341,0.0868835470465,-0.554974796927,33.717341,-0.205902104644,-1.42269694519,33.717341,-1.65733298549,9.50825583751
33.734008,0.0672454850428,-0.556259231216,33.734008,-0.195785527249,-1.41934948131,33.734008,-1.45381125199,9.53418255802
33.750675,0.0380859384313,-0.557137010633,33.750675,-0.195785527249,-1.41608632393,33.750675,-1.57997092305,9.55946458177
33.767342,0.0190429692157,-0.557613094385,33.767342,-0.195785527249,-1.41282316654,33.767342,-1.80253562576,9.5876527001
33.784009,0.0285644538235,-0.558009830845,33.784009,-0.205902104644,-1.40947570266,33.784009,-1.92869529681,9.61874691299
33.800676,0.0285644538235,-0.558485914597,33.800676,-0.205902104644,-1.40604393229,33.800676,-1.86085471898,9.65032712805
33.817343,0.0285644538235,-0.558961998349,33.817343,-0.215423589252,-1.40253281462,33.817343,-1.90905723481,9.68174368931
33.83401,0.0285644538235,-0.5594380821,33.83401,-0.234466558468,-1.39878365507,33.83401,-1.86085471898,9.71316025058
33.850677,0.0285644538235,-0.559914165852,33.850677,-0.22494507386,-1.39495514823,33.850677,-1.78349265654,9.74353041943
33.867344,0.0672454850428,-0.560712597978,33.867344,-0.22494507386,-1.39120598869,33.867344,-1.53117331443,9.7711531883
33.884011,0.0767669696506,-0.561912725769,33.884011,-0.22494507386,-1.38745682914,33.884011,-1.38597067416,9.79546320773
33.900678,0.105926516262,-0.563435201934,33.900678,-0.215423589252,-1.38378701689,33.900678,-1.25981100311,9.81751182934
33.917345,0.105926516262,-0.56520067918,33.917345,-0.205902104644,-1.38027589922,33.917345,-1.27944906511,9.83867275312
33.934012,0.116043093658,-0.567050462925,33.934012,-0.205902104644,-1.37684412884,33.934012,-1.26992758051,9.85991798339
33.950679,0.135086062874,-0.569143247751,33.950679,-0.195785527249,-1.37349666496,33.950679,-1.35681112755,9.88180791042
33.967346,0.125564578266,-0.571315379869,33.967346,-0.205902104644,-1.37014920108,33.967346,-1.473449314,9.90539388581
33.984013,0.116043093658,-0.573328817403,33.984013,-0.205902104644,-1.3667174307,33.984013,-1.52165182983,9.93035356119
34.00068,0.0767669696506,-0.574935600065,34.00068,-0.205902104644,-1.36328566032,34.00068,-1.38597067416,9.95458423333
34.017347,0.0380859384313,-0.575892726775,34.017347,-0.186264042641,-1.36001754373,34.017347,-1.14376790945,9.97566580981
34.034014,0.0190429692157,-0.576368810527,34.034014,-0.186264042641,-1.35691308093,34.034014,-0.921203206744,9.99287424661
34.050681,-0.0196380620037,-0.576363851321,34.050681,-0.205902104644,-1.35364496434,34.050681,-0.688521926641,10.006288891
34.067348,-0.0779571552266,-0.575550541578,34.067348,-0.195785527249,-1.35029750046,34.067348,-0.36895709949,10.0151013925
34.084015,-0.126159671054,-0.573849534006,34.084015,-0.186264042641,-1.34711369037,34.084015,-0.165435365998,10.0195547521
34.100682,-0.194000248885,-0.571181481313,34.100682,-0.186264042641,-1.34400922758,34.100682,-0.0589137569477,10.0214243655
34.117349,-0.232681280104,-0.567625730792,34.117349,-0.176742558033,-1.34098411207,34.117349,-0.000594663724769,10.0219202789
34.134016,-0.291000373327,-0.563261629733,34.134016,-0.186264042641,-1.33795899656,34.134016,0.144607976545,10.020720144
34.150683,-0.329681404546,-0.558089178137,34.150683,-0.22494507386,-1.33453218539,34.150683,0.154129461152,10.0182306155
34.16735,-0.358840951158,-0.552351377086,34.16735,-0.234466558468,-1.33070367855,34.16735,0.0285648828867,10.0167081322
34.184017,-0.378479013161,-0.546206921163,34.184017,-0.205902104644,-1.3270338663,34.184017,-0.126754334779,10.017526394
34.200684,-0.388000497769,-0.539819464159,34.200684,-0.195785527249,-1.32368640242,34.200684,-0.213637881825,10.0203630526
34.217351,-0.397521982377,-0.53327331257,34.217351,-0.176742558033,-1.32058193962,34.217351,-0.15591388139,10.0234427122
34.234018,-0.397521982377,-0.52664781369,34.234018,-0.157104496029,-1.31779982519,34.234018,-0.174956850606,10.0262000234
34.250685,-0.378479013161,-0.520181009394,34.250685,-0.157104496029,-1.31518136456,34.250685,-0.174956850606,10.0291160293
34.267352,-0.378479013161,-0.513872899681,34.267352,-0.167221073425,-1.31247859742,34.267352,-0.184478335213,10.0321113824
34.284019,-0.34931946655,-0.507807791051,34.284019,-0.167221073425,-1.30969152379,34.284019,-0.358840522094,10.0366391301
34.300686,-0.358840951158,-0.50190633621,34.300686,-0.157104496029,-1.30698875666,34.300686,-0.659362380029,10.045124324
34.317353,-0.34931946655,-0.496004881369,34.317353,-0.157104496029,-1.30437029603,34.317353,-0.921203206744,10.0582959673
34.33402,-0.329681404546,-0.490346427609,34.33402,-0.157104496029,-1.30175183539,34.33402,-1.19256551807,10.0759110589
34.350687,-0.329681404546,-0.48485162764,34.350687,-0.167221073425,-1.29904906826,34.350687,-1.43417318999,10.097800986
34.367354,-0.300521857935,-0.479599828752,34.367354,-0.186264042641,-1.29610330004,34.367354,-1.37644918956,10.1212233076
34.384021,-0.31063843533,-0.474506724448,34.384021,-0.195785527249,-1.29291948995,34.384021,-1.28897054972,10.143435583
34.400688,-0.281478888719,-0.469572314728,34.400688,-0.195785527249,-1.28965633257,34.400688,-1.10508687823,10.1633864605
34.417355,-0.281478888719,-0.46488090609,34.417355,-0.205902104644,-1.28630886869,34.417355,-1.23124654929,10.1828562952
34.434022,-0.271957404111,-0.460268844744,34.434022,-0.205902104644,-1.28287709831,34.434022,-1.31813009633,10.2041015254
34.450689,-0.271957404111,-0.455736130689,34.450689,-0.215423589252,-1.27936598064,34.450689,-1.34728964294,10.2263138008
34.467356,-0.271957404111,-0.451203416635,34.467356,-0.205902104644,-1.27585486297,34.467356,-1.20208700268,10.2475590311
34.484023,-0.271957404111,-0.446670702581,34.484023,-0.195785527249,-1.27250739909,34.484023,-1.00808675379,10.2659775141
34.50069,-0.252319342108,-0.442301642316,34.50069,-0.186264042641,-1.269323589,34.50069,-0.853362628914,10.2814899025
34.517357,-0.232681280104,-0.438259889631,34.517357,-0.167221073425,-1.26637782078,34.517357,-0.795043535691,10.2952268953
